"2016-11-12 04:13:12",337496-971086-awc6dteu-67fb55
"2016-11-12 04:13:22",337843-971086-e1sn59vt-b26da7
"2016-11-12 04:14:01",337739-1045272-9fdkhx6p-908d41
"2016-11-12 04:15:44",332320-1077762-ztvc15bf-2ca76d
"2016-11-12 04:16:29",337843-887445-b3jzcnyu-f21c6c
"2016-11-12 04:19:01",337739-139555-zqwj68fp-f1edd1
"2016-11-12 04:20:47",336578-938271-21da67mq-ae34b6
"2016-11-12 04:41:06",337759-929725-vrbf524q-b66368
"2016-11-12 04:51:27",337492-321969-v6mjy9hx-a49abf
"2016-11-12 04:52:01",336688-919869-vmh94ctp-7b9265
"2016-11-12 04:52:26",333933-789160-wxf4pm12-14187f
"2016-11-12 04:54:36",332015-919869-tvew6fag-baf98d
"2016-11-12 04:54:42",336578-935694-9k1cd6jz-a1984f
"2016-11-12 04:55:13",335328-930978-152rzfwa-7cb2e0
"2016-11-12 04:59:23",337588-549528-u9kwv71p-15db41
"2016-11-12 05:04:56",336688-1033376-1qh8mnkf-ebe623
"2016-11-12 05:06:27",332015-1033376-rusyx1tg-da9f19
"2016-11-12 05:06:40",337739-1033376-ctxfp6wg-cbcaf0
"2016-11-12 05:08:47",332015-981300-u751fgjs-598922
"2016-11-12 05:08:53",336937-733240-xcuktw19-b25b49
"2016-11-12 05:09:27",335553-733240-zx2uykca-f06df5
"2016-11-12 05:10:43",337723-1098773-rpkvufc5-a7c8d6
"2016-11-12 05:11:56",337739-1098773-zpcd5vn8-c4ffc0
"2016-11-12 05:12:28",337836-927505-zg2xc8a5-ef5120
"2016-11-12 05:12:55",337835-927505-jks6bew8-66f34a
"2016-11-12 05:13:31",337825-927505-5ey2ha4w-92b058
"2016-11-12 05:14:52",337836-955758-ka7vz9uc-575b89
"2016-11-12 05:15:16",337835-955758-pezha2mq-2e96c9
"2016-11-12 05:15:47",337825-955758-q3yfjwph-6bb9c4
"2016-11-12 05:17:52",337477-955758-f24vk58t-b2de42
"2016-11-12 05:20:31",337486-871992-qv2dj6mw-5f7317
"2016-11-12 05:23:00",335553-871992-hbpxwsra-d07b84
"2016-11-12 05:28:15",335553-900469-wqeyun6b-1f9fec
"2016-11-12 05:28:20",336937-920596-5aspqcjf-163dcf
"2016-11-12 05:28:47",337477-900469-k9qhagwf-7e0fcc
"2016-11-12 05:30:41",337835-1085642-6cgvw9za-74ff5a
"2016-11-12 05:31:06",337825-1085642-fg2t6xs1-569afb
"2016-11-12 05:31:55",335553-1085642-tsq1vbu8-bdecf6
"2016-11-12 05:32:38",337836-1085642-wv4c8seg-c79ed7
"2016-11-12 05:34:42",68738-1085642-wxdh5ktv-eda773
"2016-11-12 05:35:21",337477-1085642-kgmusydt-897741
"2016-11-12 05:39:42",332597-964303-6p9tmf15-e3ee9e
"2016-11-12 06:14:28",329366-829719-vk73tnq8-ab5829
"2016-11-12 06:28:49",337588-1110293-yp2hsjat-c1b5bd
"2016-11-12 06:37:42",337588-964303-ys9qaf4r-e14760
"2016-11-12 06:37:50",337588-654956-v54b6j9y-3a2215
"2016-11-12 06:39:02",337588-32232-da76emjh-bc232b
"2016-11-12 06:43:41",335328-804069-8mqdpnfx-f60926
"2016-11-12 06:44:24",333818-804069-tasrvwx6-876729
"2016-11-12 06:57:26",336686-1075768-urpnhyq8-88fb73
"2016-11-12 06:59:54",314945-970690-um8vr691-7eeced
"2016-11-12 07:00:39",329366-970690-qbmnkwfx-fb8fb4
"2016-11-12 07:20:37",335328-1101583-z1v3y96d-d0b4cc
"2016-11-12 07:39:24",337588-245745-5camrkhg-107cc3
"2016-11-12 08:21:16",337519-856583-auskpm51-7d363c
"2016-11-12 08:37:27",337376-1012367-m14fphj3-e5a5d4
"2016-11-12 08:37:40",337132-1012367-gn2e6dzu-138359
"2016-11-12 08:47:05",330833-303036-nejcxsfv-0236a1
"2016-11-12 08:49:17",332000-142372-ycta3j7u-e9e735
"2016-11-12 08:51:19",333818-889510-br4q1avf-177e15
"2016-11-12 08:52:48",332320-889510-g23yehkz-4cfb8e
"2016-11-12 09:06:33",330833-879320-f6er2vnd-da5a21
"2016-11-12 09:14:56",310999-1108865-fgqsv1jx-6a9dbb
"2016-11-12 09:15:35",322389-1108865-c347dthz-fb45aa
"2016-11-12 09:30:02",336937-1075768-zmxk7n2f-68539b
"2016-11-12 09:47:38",336578-164828-pz5bea1g-70a0b0
"2016-11-12 09:47:57",335328-164828-75kcdbsr-02b384
"2016-11-12 09:48:12",332320-164828-4kwnye3z-bcc3e9
"2016-11-12 09:53:06",335328-652879-jreb6khp-31aca8
"2016-11-12 09:56:55",335328-108595-etbv1yuj-e0722d
"2016-11-12 10:15:17",336592-848817-9bfx8puc-9a9781
"2016-11-12 10:18:48",337755-1062713-y1f2hzx9-591677
"2016-11-12 10:19:18",337692-1062713-hswzdfrm-f59510
"2016-11-12 10:19:35",337237-1062713-t9cevkhf-8fde8b
"2016-11-12 10:54:33",336578-1094293-6jcsx95n-707b16
"2016-11-12 11:03:43",337237-872977-6rb4ha8j-996265
"2016-11-12 11:14:48",330912-1000393-b6hna5fz-68fa96
"2016-11-12 11:40:34",335328-853797-3b52hasg-cf52be
"2016-11-12 11:44:30",332597-491079-cn13brha-dd7c6b
"2016-11-12 11:56:53",329366-1046423-w3sk5ycu-f945fa
"2016-11-12 11:59:21",337651-1006269-27xknfgb-fc1bb2
"2016-11-12 12:01:45",337766-185081-5jpbz68y-9168a2
"2016-11-12 12:01:55",337766-572245-7pdbvjnu-a8328b
"2016-11-12 12:02:24",337766-1069458-bszdf825-889fd9
"2016-11-12 12:03:57",337766-1044496-43x2u5rs-d1eb3b
"2016-11-12 12:05:18",337766-999180-ch1v68jk-62cd05
"2016-11-12 12:05:39",337766-13333-cnvw7htx-17ee08
"2016-11-12 12:12:01",337766-306340-dz23qhc5-413e46
"2016-11-12 12:12:23",337766-1095490-nuj8pkwc-c7b1e1
"2016-11-12 12:14:02",337766-906888-jpxfbtar-cdb2c9
"2016-11-12 12:16:09",337766-1068722-gv8jb42r-e3fe5f
"2016-11-12 12:16:22",337766-594387-ynz17fqd-75f832
"2016-11-12 12:18:16",337766-767406-gyxt12ns-abf612
"2016-11-12 12:18:27",329366-867086-ue935fbx-34de9d
"2016-11-12 12:22:21",337766-171591-aszyrqcf-253552
"2016-11-12 12:24:02",337766-85056-6ng3j2at-402163
"2016-11-12 12:26:17",337894-856583-ekt6qyug-55052d
"2016-11-12 12:26:37",337766-1020605-p9vaerju-33e28f
"2016-11-12 12:30:22",337766-1096018-yakhs2cg-5e2f9e
"2016-11-12 12:31:39",337766-986768-z7cu1kvg-edabd9
"2016-11-12 12:32:12",337766-339053-zgd8js34-2f7300
"2016-11-12 12:32:53",337766-61456-zwhr78k2-029798
"2016-11-12 12:33:26",337766-990992-j26yqbr9-af57b8
"2016-11-12 12:35:56",337766-142197-fkt4bmaz-370831
"2016-11-12 12:36:03",337766-814540-hzm94dvp-1c125e
"2016-11-12 12:36:50",329366-484240-1k3rnywp-c43612
"2016-11-12 12:37:50",337894-196155-d3vw2jat-ecc4d2
"2016-11-12 12:43:26",337766-1109521-w2a7dnuk-60c978
"2016-11-12 12:43:27",337766-977750-jt8za6yp-5f0914
"2016-11-12 12:45:57",337766-84-f62suw4e-d09c41
"2016-11-12 12:46:50",337766-1090641-n354hp8t-3d90ea
"2016-11-12 12:48:16",337766-1107965-27bhcmkz-3fa8d0
"2016-11-12 12:48:20",337766-303552-mx1gwuzq-0ec985
"2016-11-12 12:49:18",337766-1108320-f2nwtv5u-aeee3e
"2016-11-12 12:50:03",337766-833865-wsemgn96-4e5b79
"2016-11-12 12:53:15",337766-14702-f5u3dx28-952f3e
"2016-11-12 12:53:31",337766-1105646-wx9shrpg-b445df
"2016-11-12 12:54:03",337766-847396-vg2hfpq9-c2b4d9
"2016-11-12 12:54:38",333933-625871-7fve2nx1-41223c
"2016-11-12 12:57:01",337766-150537-nvhtq4fw-9062e0
"2016-11-12 12:57:19",337766-1028712-6ad1wqpz-8c9016
"2016-11-12 12:57:30",337766-1086793-9rba6kw7-f8eb51
"2016-11-12 12:57:44",335328-147203-3469as58-b3b9fe
"2016-11-12 12:59:42",337766-763406-4mkyqwcr-fe7a3d
"2016-11-12 12:59:44",337766-891969-xygsqe2w-86e50e
"2016-11-12 13:00:09",337766-1085851-y8ukczq6-6af082
"2016-11-12 13:00:45",337766-591074-tspchx8m-d2c4fb
"2016-11-12 13:03:36",337766-1097898-1sbjtx9f-2d1004
"2016-11-12 13:05:23",337766-439945-mgt483nj-a50583
"2016-11-12 13:08:12",337766-164529-m35tdzah-711d91
"2016-11-12 13:08:17",337766-940055-std3pwyj-a6fdea
"2016-11-12 13:10:13",337766-158181-jz6ywe9m-cf69ec
"2016-11-12 13:14:32",337766-1022715-zgvnuw3d-d0cc5d
"2016-11-12 13:17:09",337766-138351-5gns8zrx-893305
"2016-11-12 13:18:18",337766-1013208-r7pqdkzy-3eabec
"2016-11-12 13:19:06",337766-732738-2wv1bh79-fe14cb
"2016-11-12 13:19:17",336578-200792-w4f3mzan-122a42
"2016-11-12 13:19:36",337766-734986-4xrtzusv-b9390e
"2016-11-12 13:22:19",337766-404277-xe9btqpc-49d248
"2016-11-12 13:24:44",332320-894621-2fqp8nws-cead39
"2016-11-12 13:25:08",337766-147203-sn5m9cb6-2af5a5
"2016-11-12 13:27:35",337376-873276-arz1j538-76cabe
"2016-11-12 13:28:15",337766-966017-sd5ctaq8-349ce1
"2016-11-12 13:29:02",337766-865956-cmebyn7j-18817f
"2016-11-12 13:31:23",329366-1096107-ewsbqfup-a8b367
"2016-11-12 13:36:56",329366-840949-7kvuyepj-e14d1d
"2016-11-12 13:39:05",337766-182562-3z7bdn6g-a7b2fe
"2016-11-12 13:40:45",337766-912454-mgjx2ekp-50cad2
"2016-11-12 13:44:04",337766-771248-wmqt2kxd-b43323
"2016-11-12 13:44:32",337766-298590-1qbngcuh-6ef491
"2016-11-12 13:45:42",337766-1110000-2wqy45hm-81d445
"2016-11-12 13:46:42",337766-787418-qzxs5hum-6cf7c4
"2016-11-12 13:49:54",337766-1102032-2d7k1na5-f0c93c
"2016-11-12 13:52:11",337766-906725-mftv9qd3-d4c48d
"2016-11-12 13:52:12",337237-1050294-ywmkunat-de3269
"2016-11-12 13:52:39",337766-1090540-n53h2eyb-f75cd3
"2016-11-12 13:54:20",337766-1110505-e6nad37f-146be7
"2016-11-12 13:54:26",337766-123929-3aw5v96g-cb8040
"2016-11-12 13:54:41",337766-927669-91v28ps3-dfec25
"2016-11-12 13:56:02",337766-1061571-2qvcutyg-377698
"2016-11-12 13:56:17",337766-702764-ba3v46uc-d3b210
"2016-11-12 13:59:09",337766-1086768-ha4p6wz2-e8ea46
"2016-11-12 14:00:05",337766-788831-sx3wcvrk-a1da77
"2016-11-12 14:00:32",337766-1110501-m78fy9pg-36b89a
"2016-11-12 14:02:02",337766-189769-vhtsu9y3-37d617
"2016-11-12 14:04:39",337766-166586-1shae385-33c0b2
"2016-11-12 14:05:40",337766-888040-gb6h81rv-80069c
"2016-11-12 14:07:00",337766-810799-p3qz5b4u-18d704
"2016-11-12 14:09:35",337588-854509-ue7mnfyh-85123b
"2016-11-12 14:09:38",337766-1110513-f6g84umz-3cd863
"2016-11-12 14:11:00",337766-917007-gj1p237e-7e6f1e
"2016-11-12 14:19:08",337894-901502-4kqepmd2-27ea2e
"2016-11-12 14:19:54",336686-149571-fe5awu7z-f456ee
"2016-11-12 14:21:59",337766-1110218-us8my9xp-e0d644
"2016-11-12 14:23:58",337766-961904-gtn142qs-739cd1
"2016-11-12 14:32:51",337766-870943-t5k76xzj-cf20af
"2016-11-12 14:33:31",337766-309121-9ck4dh27-5b79f8
"2016-11-12 14:34:47",337766-1078598-541unq6w-c5ade7
"2016-11-12 14:37:44",337765-1110218-9qgawm5c-128a46
"2016-11-12 14:40:43",337766-564884-c571j3zh-0ddfbd
"2016-11-12 14:42:24",337766-140629-vep1xf7y-317420
"2016-11-12 14:44:25",336686-126039-vcfuqxhk-69200c
"2016-11-12 14:44:38",337766-126039-5z2k6cfa-01e057
"2016-11-12 14:44:49",337766-896689-5yx8cbfm-5da4c9
"2016-11-12 14:44:52",337766-362530-7jrakcsq-61d196
"2016-11-12 14:45:14",336592-491412-frjthskz-8a6cc8
"2016-11-12 14:46:24",337766-989421-5fdk28mz-2e35c8
"2016-11-12 14:46:45",337766-1059674-vjkcp8sb-0e2e89
"2016-11-12 14:46:55",337766-149571-a587vq9d-0cf0df
"2016-11-12 14:47:18",337766-1072216-fe294hx8-c38b5a
"2016-11-12 14:47:47",329366-730280-tzdvxs8k-4497c2
"2016-11-12 14:49:17",337925-540415-1x2ryvsd-0d013c
"2016-11-12 14:49:23",337766-1110558-f7h3ndje-bfeafb
"2016-11-12 14:50:25",337766-920850-hmnrxf1b-e9b29d
"2016-11-12 14:51:24",337766-936205-kdpjfh5v-b5b3d2
"2016-11-12 14:51:34",337916-540415-8b5sh96g-f2ee43
"2016-11-12 14:52:13",337766-540415-95ks8qn4-8ba3aa
"2016-11-12 14:52:19",337766-1110527-sakrvyft-3cc1c8
"2016-11-12 14:53:04",337766-454650-4dgmu2yf-6fc641
"2016-11-12 14:55:49",337766-1075863-y4xezbpm-f207ec
"2016-11-12 14:56:40",333933-258247-y9xjzpew-7162e9
"2016-11-12 14:57:09",337766-800522-7s5cjynb-572c59
"2016-11-12 14:58:12",337766-924468-6c7gvymz-7b6743
"2016-11-12 15:00:06",337766-150639-2fnp3x41-33e66f
"2016-11-12 15:01:28",337766-983985-aydwhq84-a0f502
"2016-11-12 15:01:59",337766-197762-6vdqehp9-211542
"2016-11-12 15:02:38",336686-171516-8gjua4qm-b1cbc2
"2016-11-12 15:03:47",337766-171516-ywfx54gc-8e2550
"2016-11-12 15:04:15",337766-998726-5e4wvkfg-17d3b6
"2016-11-12 15:05:52",337766-853088-yzdp3tr9-a7ea93
"2016-11-12 15:06:13",337766-899418-m3jzt1he-b44618
"2016-11-12 15:06:42",337766-967816-fws8ekzr-948192
"2016-11-12 15:07:02",337766-1110574-72rdf1sv-8db3c0
"2016-11-12 15:07:37",337766-74355-nk42j1uz-22a79d
"2016-11-12 15:08:42",337588-480834-m4k9b1hy-9c00af
"2016-11-12 15:09:48",337766-1109064-6qjyg3pw-c30768
"2016-11-12 15:10:15",337766-95147-2vjfd6uh-b6d5dd
"2016-11-12 15:10:41",337766-293313-bz1h4y8j-082976
"2016-11-12 15:11:57",337766-1051914-nxkh173t-45cca9
"2016-11-12 15:12:31",337766-480834-afsy8evn-25103c
"2016-11-12 15:13:08",337766-315339-9e21wbqu-eb0ac2
"2016-11-12 15:13:55",336578-1108445-zfhydcqt-39e90a
"2016-11-12 15:15:24",337766-640737-wh923uvz-d2b0e0
"2016-11-12 15:19:06",337766-1055484-egcqv76r-abfef0
"2016-11-12 15:19:29",337766-542987-wgkca24d-043a04
"2016-11-12 15:20:43",337766-1090632-95cjft3z-f2cd42
"2016-11-12 15:20:48",337766-906683-wmnc47ep-b4005c
"2016-11-12 15:21:34",337766-167089-kc6ybs5t-736004
"2016-11-12 15:24:19",333933-560666-wy68j5b7-3d776b
"2016-11-12 15:24:44",337766-1110601-gvkn9mf6-f6048b
"2016-11-12 15:25:22",325820-678016-1ng4tyxc-0093cc
"2016-11-12 15:25:41",337766-678016-eqdxbyjn-bd92c5
"2016-11-12 15:26:02",337766-560666-nu73cbrk-cf20ee
"2016-11-12 15:27:05",337766-419592-hx8squ34-afa9cb
"2016-11-12 15:27:07",337766-666275-tx4h367j-2acaeb
